N,N-grama,Freq,ratio,sentimiento
5,producto no lo he recibido,10,inf,negativo
5,no recomiendo su compra para,11,inf,negativo
5,recomiendo su compra para nada,11,inf,negativo
5,ni me han devuelto el,20,inf,negativo
5,lo recomiendo para nada es,19,inf,negativo
5,poco mas de un mes,17,inf,negativo
5,es una tomadura de pelo,21,inf,negativo
5,a saber no lo compro,10,inf,negativo
5,nada dinero tirado a la,12,inf,negativo
5,no me ha llegado es,10,inf,negativo
5,no vale la pena la,10,inf,negativo
5,un timo en toda regla,15,inf,negativo
5,he recibido el pedido y,15,inf,negativo
5,vendedor y no me contesta,10,inf,negativo
5,no he recibido el reembolso,17,inf,negativo
5,y el vendedor no responde,16,inf,negativo
5,no sirve para nada la,18,inf,negativo
5,que no lo he recibido,17,inf,negativo
5,el producto y no me,19,inf,negativo
5,doy una estrella porque no,28,inf,negativo
5,no recomiendo su compra el,15,inf,negativo
5,creo que lo voy a,11,inf,negativo
5,que lo voy a devolver,15,inf,negativo
5,tirar el dinero a la,14,inf,negativo
5,me ha llegado y no,24,inf,negativo
5,el producto no lo recomiendo,13,inf,negativo
5,no ha pasado ni un,15,inf,negativo
5,un mes no lo recomiendo,11,inf,negativo
5,veces y ya no funciona,12,inf,negativo
5,no funciona ninguno de los,11,inf,negativo
5,que me devolvieran el dinero,17,inf,negativo
5,que me devuelvan mi dinero,14,inf,negativo
5,lo recomiendo en absoluto es,10,inf,negativo
5,no lo recomiendo no lo,22,inf,negativo
5,el día de diciembre y,10,inf,negativo
5,el pedido no me ha,13,inf,negativo
5,me ha llegado no puedo,10,inf,negativo
5,lo he devuelto y no,10,inf,negativo
5,un dinero tirado a la,10,inf,negativo
5,nada no me ha llegado,11,inf,negativo
5,no es compatible con la,18,inf,negativo
5,vale para nada no lo,11,inf,negativo
5,no recomiendo para nada su,16,inf,negativo
5,recomiendo para nada su compra,16,inf,negativo
5,ha dejado de funcionar me,10,inf,negativo
5,y ya no funciona la,10,inf,negativo
5,el producto no puedo opinar,10,inf,negativo
5,fecha de entrega y no,15,inf,negativo
5,el estado de la caja,10,inf,negativo
5,y no me han devuelto,24,inf,negativo
5,yo no lo he recibido,10,inf,negativo
5,aún estoy esperando que me,10,inf,negativo
5,no estoy contento con la,14,inf,negativo
5,lo he recibido no puedo,10,inf,negativo
5,ha gustado nada el producto,11,inf,negativo
5,una bolsa de plástico sin,11,inf,negativo
5,le doy una estrella porque,44,inf,negativo
5,no he recibido nada y,12,inf,negativo
5,no merece la pena para,12,inf,negativo
5,no merece la pena me,10,inf,negativo
5,muy mala calidad no me,12,inf,negativo
5,me devuelvan el dinero no,10,inf,negativo
5,no lo he recibido el,26,inf,negativo
5,no tapa toda la pantalla,10,inf,negativo
5,ha pasado el plazo de,16,inf,negativo
5,de las peores compras que,11,inf,negativo
5,las peores compras que he,10,inf,negativo
5,no me a llegado nada,11,inf,negativo
5,hace mas de un mes,10,inf,negativo
5,no me ha llegado aun,27,inf,negativo
5,ha durado ni un año,23,inf,negativo
5,quiero que me devuelvan el,18,inf,negativo
5,aun no me a llegado,13,inf,negativo
5,y no me devuelven el,10,inf,negativo
5,no me devuelven el dinero,20,inf,negativo
5,no me sirven para nada,10,inf,negativo
5,se ponga en contacto conmigo,14,inf,negativo
5,que me den una solución,15,inf,negativo
5,he escrito al vendedor y,10,inf,negativo
5,el vendedor no responde a,23,inf,negativo
5,este producto no me ha,22,inf,negativo
5,no estoy nada contento con,10,inf,negativo
5,vendedor no responde a los,11,inf,negativo
5,no responde a los mensajes,12,inf,negativo
5,uso ha dejado de funcionar,15,inf,negativo
5,tuve que pedir el reembolso,10,inf,negativo
5,se me ha pasado el,25,inf,negativo
5,me ha pasado el plazo,15,inf,negativo
5,el vendedor no contesta a,17,inf,negativo
5,no vale para nada lo,12,inf,negativo
5,una estrella por poner algo,10,inf,negativo
5,no la recomiendo no me,11,inf,negativo
5,es tirar el dinero el,10,inf,negativo
5,lo recomiendo para nada la,14,inf,negativo
5,muy mala calidad no se,12,inf,negativo
5,lo he devuelto no me,18,inf,negativo
5,en el primer uso no,10,inf,negativo
5,no recomiendo la compra no,10,inf,negativo
5,no he recibido nada no,11,inf,negativo
5,no lo he recibido por,10,inf,negativo
5,no es un buen producto,18,inf,negativo
5,no me ha gustado este,12,inf,negativo
5,no he recibido este pedido,10,inf,negativo
5,pequeño que la pantalla y,13,inf,negativo
5,después de casi dos meses,10,inf,negativo
5,y nunca me había pasado,10,inf,negativo
5,nunca me había pasado esto,11,inf,negativo
5,el vendedor y me dice,12,inf,negativo
5,vendedor y me dice que,15,inf,negativo
5,nunca me llego el producto,12,inf,negativo
5,devuelto no me ha gustado,11,inf,negativo
5,muy descontento con la compra,19,inf,negativo
5,producto de muy mala calidad,24,inf,negativo
5,el producto no corresponde con,10,inf,negativo
5,no me ha llegado lo,16,inf,negativo
5,una pérdida de tiempo y,11,inf,negativo
5,pérdida de tiempo y dinero,11,inf,negativo
5,después de esperar un mes,10,inf,negativo
5,que ver con la imagen,10,inf,negativo
5,muy decepcionado con el producto,15,inf,negativo
5,mala calidad para el precio,13,inf,negativo
5,mas de un mes esperando,13,inf,negativo
5,a que me devuelvan el,11,inf,negativo
5,u u u u u,11,inf,negativo
5,y aun no ha llegado,15,inf,negativo
5,el producto no sirve para,12,inf,negativo
5,dejado de funcionar no se,10,inf,negativo
5,no me ha gustado para,17,inf,negativo
5,me ha gustado para nada,11,inf,negativo
5,he tirado el dinero no,15,inf,negativo
5,un mes de espera no,10,inf,negativo
5,lo hemos tenido que devolver,13,inf,negativo
5,y el táctil no funciona,10,inf,negativo
5,en menos de dos meses,15,inf,negativo
5,no funciona no lo recomiendo,12,inf,negativo
5,lo recomiendo el producto no,10,inf,negativo
5,no hay manera de contactar,12,inf,negativo
5,hay manera de contactar con,10,inf,negativo
5,no lo he recibido he,11,inf,negativo
5,pero la calidad es mala,13,inf,negativo
5,no hace nada de nada,10,inf,negativo
5,no encaja bien en la,15,inf,negativo
5,pero la calidad es pésima,10,inf,negativo
5,si lo sé no lo,10,inf,negativo
5,aún estoy esperando a que,10,inf,negativo
5,y las dos veces me,10,inf,negativo
5,la foto se puede ver,10,inf,negativo
5,mí no me ha funcionado,14,inf,negativo
5,que no sirven para nada,12,inf,negativo
5,he recibido el producto el,14,inf,negativo
5,no la recomiendo no es,14,inf,negativo
5,no da señales de vida,10,inf,negativo
5,he devuelto no me ha,13,inf,negativo
5,me ha durado ni meses,12,inf,negativo
5,de muy mala calidad muy,10,inf,negativo
5,a fecha de hoy no,12,inf,negativo
5,esperando que me devuelvan el,12,inf,negativo
5,no es lo que he,10,inf,negativo
5,pero ha sido una decepción,13,inf,negativo
5,y ya no funciona no,12,inf,negativo
5,que he tirado el dinero,12,inf,negativo
5,por la mala calidad de,11,inf,negativo
5,no me gusta no es,10,inf,negativo
5,volvería a comprar ni lo,10,inf,negativo
5,no lo recomiendo y no,10,inf,negativo
5,primera vez que me ocurre,10,inf,negativo
5,no las volveré a comprar,14,inf,negativo
5,y ya ha dejado de,11,inf,negativo
5,y todavia no me ha,10,inf,negativo
5,no lo he recibido ni,10,inf,negativo
5,para nada lo que esperaba,10,inf,negativo
5,z z z z z,14,inf,negativo
5,he pedido la devolución y,11,inf,negativo
5,d d d d d,11,inf,negativo
5,le pongo dos estrellas porque,20,inf,negativo
5,le pongo dos estrellas por,13,inf,negativo
5,pongo dos estrellas por que,10,inf,negativo
5,le doy dos estrellas por,16,inf,negativo
5,por eso le doy dos,10,inf,negativo
5,eso le doy dos estrellas,10,inf,negativo
5,h h h h h,10,inf,negativo
5,dinero tirado a la basura,114,228.0,negativo
5,no lo recomiendo para nada,271,180.66666666666666,negativo
5,todavía no lo he recibido,76,152.0,negativo
5,no me ha llegado y,117,117.0,negativo
5,no se lo recomiendo a,55,110.0,negativo
5,me ha gustado nada no,55,110.0,negativo
5,se lo recomiendo a nadie,53,106.0,negativo
5,no me sirve para nada,52,104.0,negativo
5,le doy dos estrellas porque,51,102.0,negativo
5,no lo recomiendo a nadie,49,98.0,negativo
5,que me devuelvan el dinero,88,88.0,negativo
5,no ha durado ni un,41,82.0,negativo
5,no lo recomiendo en absoluto,121,80.66666666666667,negativo
5,no ha llegado el producto,40,80.0,negativo
5,no me ha llegado todavía,38,76.0,negativo
5,le pongo una estrella porque,38,76.0,negativo
5,y aún no me ha,37,74.0,negativo
5,ha llegado el producto y,36,72.0,negativo
5,aun no me ha llegado,65,65.0,negativo
5,ha durado ni un mes,32,64.0,negativo
5,no me ha llegado aún,31,62.0,negativo
5,más de un mes esperando,31,62.0,negativo
5,porque no me ha llegado,30,60.0,negativo
5,no la recomiendo para nada,58,58.0,negativo
5,que no vale para nada,28,56.0,negativo
5,y aún no lo he,27,54.0,negativo
5,no lo he recibido no,54,54.0,negativo
5,producto no me ha llegado,54,54.0,negativo
5,me ha durado ni un,27,54.0,negativo
5,no he recibido el pedido,80,53.333333333333336,negativo
5,todavía no he recibido el,26,52.0,negativo
5,no lo he recibido y,50,50.0,negativo
5,no me ha llegado nada,50,50.0,negativo
5,todavía no me ha llegado,75,50.0,negativo
5,aún no he recibido el,49,49.0,negativo
5,no sirve para nada no,72,48.0,negativo
5,al principio muy bien pero,24,48.0,negativo
5,y aún no ha llegado,24,48.0,negativo
5,y aún no he recibido,23,46.0,negativo
5,no me a gustado nada,45,45.0,negativo
5,nunca me llegó el producto,22,44.0,negativo
5,entre el y el de,22,44.0,negativo
5,mas de un mes y,22,44.0,negativo
5,no me llego el producto,22,44.0,negativo
5,me devolvieron el dinero pero,22,44.0,negativo
5,el vendedor y no me,22,44.0,negativo
5,he recibido el producto y,22,44.0,negativo
5,no he recibido el paquete,22,44.0,negativo
5,no cumple con su función,22,44.0,negativo
5,y todavía no ha llegado,22,44.0,negativo
5,ya ha dejado de funcionar,22,44.0,negativo
5,meses ha dejado de funcionar,43,43.0,negativo
5,no he recibido el producto,127,42.333333333333336,negativo
5,no sirve para lo que,21,42.0,negativo
5,de lo peor que he,21,42.0,negativo
5,con el vendedor y no,62,41.333333333333336,negativo
5,no es para nada lo,20,40.0,negativo
5,lo que me ha llegado,20,40.0,negativo
5,el dinero a la basura,20,40.0,negativo
5,no sirve para nada es,20,40.0,negativo
5,y aún no me han,20,40.0,negativo
5,aún no me ha llegado,118,39.333333333333336,negativo
5,no me ha llegado el,250,38.46153846153846,negativo
5,no puedo opinar del producto,19,38.0,negativo
5,que no sirve para nada,38,38.0,negativo
5,y no me ha llegado,56,37.333333333333336,negativo
5,no la recomiendo en absoluto,37,37.0,negativo
5,no sirve para nada lo,18,36.0,negativo
5,me pongo en contacto con,36,36.0,negativo
5,no lo he recibido todavía,18,36.0,negativo
5,me ha gustado porque no,18,36.0,negativo
5,que me devolvieron el dinero,18,36.0,negativo
5,no merece la pena no,35,35.0,negativo
5,me ha gustado nada se,17,34.0,negativo
5,me ha llegado después de,17,34.0,negativo
5,porque no lo he recibido,17,34.0,negativo
5,que haber llegado el de,17,34.0,negativo
5,el producto no cumple con,17,34.0,negativo
5,y no vale para nada,17,34.0,negativo
5,no se corresponde con las,17,34.0,negativo
5,ya se ha roto el,17,34.0,negativo
5,no lo he recibido la,17,34.0,negativo
5,lo volvería a comprar ni,17,34.0,negativo
5,no ha llegado en la,17,34.0,negativo
5,lo he tenido que quitar,33,33.0,negativo
5,me da la opción de,16,32.0,negativo
5,después de un mes y,16,32.0,negativo
5,desde el primer día no,16,32.0,negativo
5,me ha llegado y me,16,32.0,negativo
5,al vendedor y no me,16,32.0,negativo
5,tenía que haber llegado el,16,32.0,negativo
5,que tirar a la basura,16,32.0,negativo
5,me ha durado un mes,16,32.0,negativo
5,lo peor de lo peor,16,32.0,negativo
5,me ha llegado el producto,151,30.2,negativo
5,no sirven para nada no,15,30.0,negativo
5,no lo recomiendo lo compré,15,30.0,negativo
5,nunca me llegó el pedido,15,30.0,negativo
5,no se corresponden con la,15,30.0,negativo
5,por lo que no sirve,15,30.0,negativo
5,y todavía no me ha,15,30.0,negativo
5,no recomiendo la compra de,30,30.0,negativo
5,un mes y ya no,15,30.0,negativo
5,esperando a que me llegue,15,30.0,negativo
5,ha dejado de funcionar correctamente,15,30.0,negativo
5,se ha roto por la,15,30.0,negativo
5,pero no sirve para nada,15,30.0,negativo
5,no lo recomiendo la verdad,15,30.0,negativo
5,es mas pequeño que la,15,30.0,negativo
5,no me ha durado ni,74,29.6,negativo
5,lo único bueno es que,29,29.0,negativo
5,puedo opinar sobre el producto,29,29.0,negativo
5,ver con la foto no,14,28.0,negativo
5,me ha servido de nada,14,28.0,negativo
5,no me ha llegado después,14,28.0,negativo
5,volveré a comprar esta marca,14,28.0,negativo
5,muy caro para la calidad,14,28.0,negativo
5,a los días de uso,14,28.0,negativo
5,de muy baja calidad no,14,28.0,negativo
5,me ha llegado el paquete,28,28.0,negativo
5,no lo vuelvo a comprar,14,28.0,negativo
5,me han enviado un producto,14,28.0,negativo
5,de ninguna de las maneras,14,28.0,negativo
5,para tirar a la basura,14,28.0,negativo
5,lo he devuelto y he,14,28.0,negativo
5,día de hoy aún no,14,28.0,negativo
5,no vuelvo a comprar nada,14,28.0,negativo
5,no me da tiempo a,14,28.0,negativo
5,no ha habido manera de,14,28.0,negativo
5,pero a la semana de,14,28.0,negativo
5,tenido que devolver el producto,14,28.0,negativo
5,no se adhiere a la,14,28.0,negativo
5,no vale para nada no,55,27.5,negativo
5,de muy mala calidad el,27,27.0,negativo
5,no vale para nada se,27,27.0,negativo
5,peor de todo es que,40,26.666666666666668,negativo
5,es de muy mala calidad,130,26.0,negativo
5,las piezas no encajan bien,13,26.0,negativo
5,ha dejado de funcionar sin,13,26.0,negativo
5,el producto ya que no,13,26.0,negativo
5,no lo puedo devolver porque,13,26.0,negativo
5,no volveré a comprar a,26,26.0,negativo
5,no lo recomiendo el producto,39,26.0,negativo
5,llego a saber no lo,13,26.0,negativo
5,de funcionar a los dos,13,26.0,negativo
5,no cumple su función no,13,26.0,negativo
5,se rompe con facilidad no,13,26.0,negativo
5,he intentado ponerme en contacto,13,26.0,negativo
5,yo no he recibido nada,13,26.0,negativo
5,menos me devolvieron el dinero,13,26.0,negativo
5,entre la pantalla y el,13,26.0,negativo
5,a la pantalla del móvil,13,26.0,negativo
5,hace más de una semana,13,26.0,negativo
5,opinar sobre el producto porque,13,26.0,negativo
5,y a fecha de hoy,13,26.0,negativo
5,he solicitado la devolución y,13,26.0,negativo
5,es de mala calidad se,13,26.0,negativo
5,y aun no me ha,13,26.0,negativo
5,los pocos meses de uso,13,26.0,negativo
5,no me han devuelto el,51,25.5,negativo
5,no merece la pena comprarlo,25,25.0,negativo
5,ha dejado de funcionar no,50,25.0,negativo
5,aun no lo he recibido,37,24.666666666666668,negativo
5,llegado el producto y no,12,24.0,negativo
5,no vale la pena el,12,24.0,negativo
5,que he recibido no es,12,24.0,negativo
5,no aguanta nada de peso,12,24.0,negativo
5,no los recomiendo en absoluto,12,24.0,negativo
5,no estoy nada contenta con,12,24.0,negativo
5,me llegó el producto y,12,24.0,negativo
5,perdida de tiempo y dinero,12,24.0,negativo
5,no vale para nada es,24,24.0,negativo
5,mas de un mes de,12,24.0,negativo
5,a la semana de usarlo,12,24.0,negativo
5,me ha gustado nada el,36,24.0,negativo
5,que he tenido mala suerte,12,24.0,negativo
5,se me rompió el primer,12,24.0,negativo
5,no lo he vuelto a,12,24.0,negativo
5,no me ha llegado me,24,24.0,negativo
5,de hoy no he recibido,12,24.0,negativo
5,al poco tiempo de usarlo,12,24.0,negativo
5,he llevado una gran decepción,12,24.0,negativo
5,recomiendo la compra de este,24,24.0,negativo
5,se ha roto a los,12,24.0,negativo
5,y ya se ha estropeado,12,24.0,negativo
5,he recibido el pedido no,12,24.0,negativo
5,se rompió a la semana,12,24.0,negativo
5,y eso que lo he,12,24.0,negativo
5,hacer uso de la garantía,12,24.0,negativo
5,de ponerme en contacto con,12,24.0,negativo
5,me ha gustado nada de,12,24.0,negativo
5,se pega a la pantalla,12,24.0,negativo
5,y no me han contestado,12,24.0,negativo
5,a la semana de tenerlo,12,24.0,negativo
5,mucho más pequeño que la,12,24.0,negativo
5,en la foto se puede,12,24.0,negativo
5,todo el día en casa,12,24.0,negativo
5,que no vale la pena,12,24.0,negativo
5,se va a romper en,12,24.0,negativo
5,la calidad es muy baja,12,24.0,negativo
5,de muy mala calidad se,23,23.0,negativo
5,pongo en contacto con el,23,23.0,negativo
5,no vale para nada la,11,22.0,negativo
5,el vendedor me dice que,22,22.0,negativo
5,de funcionar uno de los,11,22.0,negativo
5,no ha vuelto a funcionar,11,22.0,negativo
5,no puedo valorar el producto,44,22.0,negativo
5,lo voy a devolver no,22,22.0,negativo
5,en nada a la foto,11,22.0,negativo
5,pero lo he tenido que,11,22.0,negativo
5,no lo he recibido se,11,22.0,negativo
5,pero lo peor de todo,11,22.0,negativo
5,no me lo han mandado,11,22.0,negativo
5,producto no es el que,11,22.0,negativo
5,mí no me ha gustado,11,22.0,negativo
5,no corresponde con el de,11,22.0,negativo
